event_id,customer_id,event_type,event_date,source
E001921,C0793,signup,2023-03-30,outbound
E001922,C0793,trial_start,2023-03-31,outbound
E001923,C0793,activated,2023-04-01,outbound
E001924,C0794,signup,2023-01-20,outbound
E001925,C0795,signup,2023-02-05,outbound
E001926,C0795,signup,2023-02-05,outbound
E001927,C0796,signup,2023-03-08,organic
E001928,C0797,signup,2023-02-08,outbound
E001929,C0797,signup,2023-02-08,outbound
E001930,C0797,trial_start,2023-02-09,outbound
E001931,C0797,activated,2023-02-12,outbound
E001932,C0797,churned,2023-05-27,outbound
E001933,C0798,signup,2023-01-08,ads
E001934,C0798,trial_start,2023-01-09,ads
E001935,C0798,activated,2023-01-11,ads
E001936,C0799,signup,2023-02-20,outbound
E001937,C0799,trial_start,2023-02-21,outbound
E001938,C0799,activated,2023-02-23,outbound
E001939,C0799,churned,2023-05-05,outbound
E001940,C0800,signup,2023-01-29,ads
E001941,C0800,trial_start,2023-01-30,ads
E001942,C0800,churned,2023-05-13,ads
E001943,C0801,signup,2023-01-27,outbound
E001944,C0801,trial_start,2023-01-28,outbound
E001945,C0801,churned,2023-03-13,outbound
E001946,C0802,signup,2023-03-09,referral
E001947,C0802,trial_start,2023-03-10,referral
E001948,C0802,activated,2023-03-14,referral
E001949,C0803,signup,2023-03-11,ads
E001950,C0803,trial_start,2023-03-12,ads
E001951,C0803,activated,2023-03-15,ads
E001952,C0804,signup,2023-02-18,ads
E001953,C0804,trial_start,2023-02-19,ads
E001954,C0805,signup,2023-04-01,outbound
E001955,C0806,signup,2023-03-08,outbound
E001956,C0807,signup,2023-01-31,referral
E001957,C0807,trial_start,2023-02-01,referral
E001958,C0808,signup,2023-01-08,organic
E001959,C0809,signup,2023-02-02,referral
E001960,C0809,trial_start,2023-02-03,referral
E001961,C0810,signup,2023-01-11,referral
E001962,C0810,signup,2023-01-11,referral
E001963,C0811,signup,2023-01-29,organic
E001964,C0811,trial_start,2023-01-30,organic
E001965,C0811,activated,2023-02-03,organic
E001966,C0812,signup,2023-03-19,organic
E001967,C0813,signup,2023-03-17,ads
E001968,C0813,trial_start,2023-03-18,ads
E001969,C0813,activated,2023-03-19,ads
E001970,C0813,churned,2023-05-16,ads
E001971,C0814,signup,2023-03-16,referral
E001972,C0815,signup,2023-01-06,organic
E001973,C0816,signup,2023-02-21,ads
E001974,C0816,trial_start,2023-02-22,ads
E001975,C0817,signup,2023-01-28,ads
E001976,C0817,trial_start,2023-01-29,ads
E001977,C0817,churned,2023-04-20,ads
E001978,C0818,signup,2023-02-28,ads
E001979,C0818,trial_start,2023-03-01,ads
E001980,C0819,signup,2023-02-05,outbound
E001981,C0819,trial_start,2023-02-06,outbound
E001982,C0819,activated,2023-02-09,outbound
E001983,C0820,signup,2023-01-27,outbound
E001984,C0821,signup,2023-02-14,organic
E001985,C0821,trial_start,2023-02-15,organic
E001986,C0821,activated,2023-02-16,organic
E001987,C0822,signup,2023-02-10,outbound
E001988,C0822,trial_start,2023-02-11,outbound
E001989,C0823,signup,2023-03-21,referral
E001990,C0823,trial_start,2023-03-22,referral
E001991,C0823,activated,2023-03-25,referral
E001992,C0824,signup,2023-02-14,organic
E001993,C0824,trial_start,2023-02-15,organic
E001994,C0824,activated,2023-02-17,organic
E001995,C0825,signup,2023-01-03,referral
E001996,C0825,trial_start,2023-01-04,referral
E001997,C0826,signup,2023-03-13,referral
E001998,C0826,trial_start,2023-03-14,referral
E001999,C0826,churned,2023-04-23,referral
E002000,C0827,signup,2023-02-03,organic
E002001,C0827,trial_start,2023-02-04,organic
E002002,C0827,activated,2023-02-06,organic
E002003,C0828,signup,2023-02-07,ads
E002004,C0829,signup,2023-02-26,outbound
E002005,C0829,trial_start,2023-02-27,outbound
E002006,C0829,activated,2023-03-02,outbound
E002007,C0829,churned,2023-04-25,outbound
E002008,C0830,signup,2023-02-01,outbound
E002009,C0830,trial_start,2023-02-02,outbound
E002010,C0830,churned,2023-04-09,outbound
E002011,C0831,signup,2023-01-03,outbound
E002012,C0831,trial_start,2023-01-04,outbound
E002013,C0831,activated,2023-01-09,outbound
E002014,C0832,signup,2023-02-22,outbound
E002015,C0832,trial_start,2023-02-23,outbound
E002016,C0832,activated,2023-02-28,outbound
E002017,C0833,signup,2023-02-03,organic
E002018,C0834,signup,2023-02-25,referral
E002019,C0835,signup,2023-03-11,referral
E002020,C0835,churned,2023-07-08,referral
E002021,C0836,signup,2023-03-10,outbound
E002022,C0836,trial_start,2023-03-11,outbound
E002023,C0837,signup,2023-03-10,organic
E002024,C0838,signup,2023-03-31,referral
E002025,C0838,trial_start,2023-04-01,referral
E002026,C0839,signup,2023-02-28,ads
E002027,C0839,trial_start,2023-03-01,ads
E002028,C0839,activated,2023-03-03,ads
E002029,C0839,churned,2023-05-26,ads
E002030,C0840,signup,2023-02-14,ads
E002031,C0840,churned,2023-04-30,ads
E002032,C0841,signup,2023-02-05,ads
E002033,C0842,signup,2023-02-25,organic
E002034,C0843,signup,2023-03-26,outbound
E002035,C0843,trial_start,2023-03-27,outbound
E002036,C0844,signup,2023-01-19,organic
E002037,C0845,signup,2023-03-20,ads
E002038,C0845,signup,2023-03-20,ads
E002039,C0846,signup,2023-03-20,ads
E002040,C0846,signup,2023-03-20,ads
E002041,C0846,trial_start,2023-03-21,ads
E002042,C0846,activated,2023-03-23,ads
E002043,C0846,churned,2023-07-04,ads
E002044,C0847,signup,2023-01-24,outbound
E002045,C0847,signup,2023-01-24,outbound
E002046,C0848,signup,2023-01-12,referral
E002047,C0848,signup,2023-01-12,referral
E002048,C0848,trial_start,2023-01-13,referral
E002049,C0849,signup,2023-02-18,organic
E002050,C0849,trial_start,2023-02-19,organic
E002051,C0849,activated,2023-02-20,organic
E002052,C0850,signup,2023-04-01,outbound
E002053,C0850,trial_start,2023-04-02,outbound
E002054,C0850,activated,2023-04-05,outbound
E002055,C0851,signup,2023-02-14,outbound
E002056,C0851,trial_start,2023-02-15,outbound
E002057,C0851,activated,2023-02-16,outbound
E002058,C0852,signup,2023-03-19,ads
E002059,C0852,signup,2023-03-19,ads
E002060,C0852,trial_start,2023-03-20,ads
E002061,C0852,churned,2023-04-18,ads
E002062,C0853,signup,2023-01-01,ads
E002063,C0853,trial_start,2023-01-02,ads
E002064,C0854,signup,2023-01-09,referral
E002065,C0854,trial_start,2023-01-10,referral
E002066,C0854,churned,2023-03-07,referral
E002067,C0855,signup,2023-01-13,referral
E002068,C0856,signup,2023-02-26,outbound
E002069,C0856,churned,2023-04-16,outbound
E002070,C0857,signup,2023-01-04,organic
E002071,C0858,signup,2023-02-09,ads
E002072,C0858,trial_start,2023-02-10,ads
E002073,C0859,signup,2023-01-13,outbound
E002074,C0859,trial_start,2023-01-14,outbound
E002075,C0860,signup,2023-03-26,organic
E002076,C0860,trial_start,2023-03-27,organic
E002077,C0860,activated,2023-03-28,organic
E002078,C0861,signup,2023-02-13,ads
E002079,C0861,trial_start,2023-02-14,ads
E002080,C0862,signup,2023-01-06,organic
E002081,C0863,signup,2023-03-08,ads
E002082,C0863,signup,2023-03-08,ads
E002083,C0863,trial_start,2023-03-09,ads
E002084,C0864,signup,2023-03-11,organic
E002085,C0864,trial_start,2023-03-12,organic
E002086,C0864,activated,2023-03-14,organic
E002087,C0865,signup,2023-02-21,organic
E002088,C0865,trial_start,2023-02-22,organic
E002089,C0865,activated,2023-02-23,organic
E002090,C0866,signup,2023-03-20,organic
E002091,C0866,trial_start,2023-03-21,organic
E002092,C0867,signup,2023-03-09,ads
E002093,C0867,trial_start,2023-03-10,ads
E002094,C0867,activated,2023-03-15,ads
E002095,C0868,signup,2023-03-24,outbound
E002096,C0868,trial_start,2023-03-25,outbound
E002097,C0868,activated,2023-03-28,outbound
E002098,C0869,signup,2023-03-10,referral
E002099,C0869,signup,2023-03-10,referral
E002100,C0870,signup,2023-03-07,outbound
E002101,C0870,trial_start,2023-03-08,outbound
E002102,C0870,churned,2023-04-29,outbound
E002103,C0871,signup,2023-02-10,outbound
E002104,C0871,signup,2023-02-10,outbound
E002105,C0871,trial_start,2023-02-11,outbound
E002106,C0871,activated,2023-02-16,outbound
E002107,C0871,churned,2023-04-29,outbound
E002108,C0872,signup,2023-03-30,outbound
E002109,C0872,trial_start,2023-03-31,outbound
E002110,C0873,signup,2023-01-23,referral
E002111,C0874,signup,2023-01-06,organic
E002112,C0874,trial_start,2023-01-07,organic
E002113,C0875,signup,2023-03-29,organic
E002114,C0876,signup,2023-03-25,outbound
E002115,C0876,trial_start,2023-03-26,outbound
E002116,C0877,signup,2023-02-18,organic
E002117,C0878,signup,2023-02-02,organic
E002118,C0878,trial_start,2023-02-03,organic
E002119,C0878,activated,2023-02-07,organic
E002120,C0878,churned,2023-05-31,organic
E002121,C0879,signup,2023-01-10,outbound
E002122,C0879,trial_start,2023-01-11,outbound
E002123,C0880,signup,2023-03-10,outbound
E002124,C0881,signup,2023-02-06,organic
E002125,C0881,trial_start,2023-02-07,organic
E002126,C0881,activated,2023-02-08,organic
E002127,C0882,signup,2023-01-26,organic
E002128,C0882,trial_start,2023-01-27,organic
E002129,C0882,activated,2023-01-29,organic
E002130,C0883,signup,2023-03-02,ads
E002131,C0883,trial_start,2023-03-03,ads
E002132,C0883,activated,2023-03-07,ads
E002133,C0883,churned,2023-06-28,ads
E002134,C0884,signup,2023-01-31,ads
E002135,C0884,trial_start,2023-02-01,ads
E002136,C0885,signup,2023-03-26,ads
E002137,C0885,churned,2023-05-21,ads
E002138,C0886,signup,2023-01-06,referral
E002139,C0887,signup,2023-01-23,referral
E002140,C0887,trial_start,2023-01-24,referral
E002141,C0888,signup,2023-02-07,outbound
E002142,C0888,trial_start,2023-02-08,outbound
E002143,C0889,signup,2023-01-04,organic
E002144,C0889,trial_start,2023-01-05,organic
E002145,C0889,activated,2023-01-10,organic
E002146,C0890,signup,2023-01-19,outbound
E002147,C0890,trial_start,2023-01-20,outbound
E002148,C0890,activated,2023-01-21,outbound
E002149,C0891,signup,2023-03-21,ads
E002150,C0892,signup,2023-01-19,ads
E002151,C0892,trial_start,2023-01-20,ads
E002152,C0892,activated,2023-01-21,ads
E002153,C0893,signup,2023-03-14,organic
E002154,C0893,trial_start,2023-03-15,organic
E002155,C0894,signup,2023-01-03,ads
E002156,C0895,signup,2023-02-06,organic
E002157,C0895,trial_start,2023-02-07,organic
E002158,C0895,churned,2023-05-09,organic
E002159,C0896,signup,2023-02-14,referral
E002160,C0896,trial_start,2023-02-15,referral
E002161,C0896,activated,2023-02-17,referral
E002162,C0897,signup,2023-01-29,referral
E002163,C0897,trial_start,2023-01-30,referral
E002164,C0897,activated,2023-02-03,referral
E002165,C0898,signup,2023-02-17,outbound
E002166,C0898,trial_start,2023-02-18,outbound
E002167,C0898,activated,2023-02-19,outbound
E002168,C0899,signup,2023-02-21,outbound
E002169,C0899,trial_start,2023-02-22,outbound
E002170,C0899,activated,2023-02-26,outbound
E002171,C0900,signup,2023-02-28,organic
E002172,C0900,trial_start,2023-03-01,organic
E002173,C0900,activated,2023-03-04,organic
E002174,C0901,signup,2023-01-18,organic
E002175,C0901,trial_start,2023-01-19,organic
E002176,C0901,activated,2023-01-21,organic
E002177,C0902,signup,2023-03-01,referral
E002178,C0903,signup,2023-01-28,referral
E002179,C0903,trial_start,2023-01-29,referral
E002180,C0903,activated,2023-02-02,referral
E002181,C0904,signup,2023-01-07,organic
E002182,C0904,trial_start,2023-01-08,organic
E002183,C0905,signup,2023-01-24,organic
E002184,C0905,trial_start,2023-01-25,organic
E002185,C0905,activated,2023-01-30,organic
E002186,C0906,signup,2023-03-29,referral
E002187,C0906,trial_start,2023-03-30,referral
E002188,C0906,activated,2023-04-01,referral
E002189,C0906,churned,2023-06-07,referral
E002190,C0907,signup,2023-02-01,organic
E002191,C0907,trial_start,2023-02-02,organic
E002192,C0908,signup,2023-03-28,ads
E002193,C0908,signup,2023-03-28,ads
E002194,C0908,trial_start,2023-03-29,ads
E002195,C0908,activated,2023-03-30,ads
E002196,C0909,signup,2023-02-10,ads
E002197,C0909,trial_start,2023-02-11,ads
E002198,C0910,signup,2023-01-09,referral
E002199,C0911,signup,2023-03-02,organic
E002200,C0911,trial_start,2023-03-03,organic
E002201,C0911,activated,2023-03-08,organic
E002202,C0911,churned,2023-04-20,organic
E002203,C0912,signup,2023-02-23,outbound
E002204,C0913,signup,2023-03-31,organic
E002205,C0913,trial_start,2023-04-01,organic
E002206,C0914,signup,2023-02-26,outbound
E002207,C0914,signup,2023-02-26,outbound
E002208,C0914,trial_start,2023-02-27,outbound
E002209,C0915,signup,2023-01-22,organic
E002210,C0915,trial_start,2023-01-23,organic
E002211,C0916,signup,2023-03-16,organic
E002212,C0916,trial_start,2023-03-17,organic
E002213,C0916,activated,2023-03-21,organic
E002214,C0917,signup,2023-02-13,referral
E002215,C0917,churned,2023-04-01,referral
E002216,C0918,signup,2023-03-28,referral
E002217,C0918,trial_start,2023-03-29,referral
E002218,C0919,signup,2023-03-23,outbound
E002219,C0920,signup,2023-02-15,ads
E002220,C0920,churned,2023-05-31,ads
E002221,C0921,signup,2023-01-22,organic
E002222,C0921,trial_start,2023-01-23,organic
E002223,C0921,activated,2023-01-28,organic
E002224,C0922,signup,2023-03-04,ads
E002225,C0922,trial_start,2023-03-05,ads
E002226,C0923,signup,2023-02-27,referral
E002227,C0923,trial_start,2023-02-28,referral
E002228,C0923,activated,2023-03-04,referral
E002229,C0924,signup,2023-03-12,referral
E002230,C0924,signup,2023-03-12,referral
E002231,C0925,signup,2023-03-15,ads
E002232,C0925,signup,2023-03-15,ads
E002233,C0925,trial_start,2023-03-16,ads
E002234,C0926,signup,2023-03-30,ads
E002235,C0926,trial_start,2023-03-31,ads
E002236,C0926,activated,2023-04-05,ads
E002237,C0927,signup,2023-02-22,organic
E002238,C0927,trial_start,2023-02-23,organic
E002239,C0927,activated,2023-02-26,organic
E002240,C0928,signup,2023-02-06,organic
E002241,C0929,signup,2023-03-27,ads
E002242,C0930,signup,2023-01-17,ads
E002243,C0930,trial_start,2023-01-18,ads
E002244,C0930,activated,2023-01-21,ads
E002245,C0930,churned,2023-04-30,ads
E002246,C0931,signup,2023-01-12,outbound
E002247,C0931,trial_start,2023-01-13,outbound
E002248,C0931,activated,2023-01-16,outbound
E002249,C0932,signup,2023-01-20,ads
E002250,C0933,signup,2023-03-27,referral
E002251,C0933,trial_start,2023-03-28,referral
E002252,C0933,churned,2023-05-06,referral
E002253,C0934,signup,2023-01-12,outbound
E002254,C0934,trial_start,2023-01-13,outbound
E002255,C0934,activated,2023-01-15,outbound
E002256,C0934,churned,2023-02-21,outbound
E002257,C0935,signup,2023-02-11,organic
E002258,C0935,trial_start,2023-02-12,organic
E002259,C0936,signup,2023-03-19,organic
E002260,C0936,trial_start,2023-03-20,organic
E002261,C0937,signup,2023-02-26,ads
E002262,C0937,trial_start,2023-02-27,ads
E002263,C0937,activated,2023-03-01,ads
E002264,C0938,signup,2023-03-31,outbound
E002265,C0938,churned,2023-06-10,outbound
E002266,C0939,signup,2023-01-21,outbound
E002267,C0940,signup,2023-03-06,organic
E002268,C0940,trial_start,2023-03-07,organic
E002269,C0940,activated,2023-03-10,organic
E002270,C0941,signup,2023-03-25,ads
E002271,C0941,trial_start,2023-03-26,ads
E002272,C0941,activated,2023-03-28,ads
E002273,C0941,churned,2023-05-02,ads
E002274,C0942,signup,2023-02-14,organic
E002275,C0942,trial_start,2023-02-15,organic
E002276,C0943,signup,2023-01-02,organic
E002277,C0943,trial_start,2023-01-03,organic
E002278,C0943,activated,2023-01-06,organic
E002279,C0944,signup,2023-03-14,ads
E002280,C0945,signup,2023-02-17,organic
E002281,C0946,signup,2023-01-30,outbound
E002282,C0946,trial_start,2023-01-31,outbound
E002283,C0946,activated,2023-02-04,outbound
E002284,C0947,signup,2023-02-21,referral
E002285,C0948,signup,2023-02-19,outbound
E002286,C0948,trial_start,2023-02-20,outbound
E002287,C0948,activated,2023-02-23,outbound
E002288,C0949,signup,2023-02-21,outbound
E002289,C0949,trial_start,2023-02-22,outbound
E002290,C0950,signup,2023-03-17,outbound
E002291,C0950,trial_start,2023-03-18,outbound
E002292,C0950,activated,2023-03-22,outbound
E002293,C0950,churned,2023-05-29,outbound
E002294,C0951,signup,2023-01-03,outbound
E002295,C0951,trial_start,2023-01-04,outbound
E002296,C0952,signup,2023-01-30,referral
E002297,C0952,trial_start,2023-01-31,referral
E002298,C0952,activated,2023-02-04,referral
E002299,C0953,signup,2023-03-04,outbound
E002300,C0953,trial_start,2023-03-05,outbound
E002301,C0953,churned,2023-05-14,outbound
E002302,C0954,signup,2023-03-19,organic
E002303,C0954,trial_start,2023-03-20,organic
E002304,C0955,signup,2023-03-04,organic
E002305,C0955,signup,2023-03-04,organic
E002306,C0955,trial_start,2023-03-05,organic
E002307,C0955,activated,2023-03-08,organic
E002308,C0956,signup,2023-03-20,organic
E002309,C0956,trial_start,2023-03-21,organic
E002310,C0956,activated,2023-03-24,organic
E002311,C0957,signup,2023-02-17,outbound
E002312,C0957,trial_start,2023-02-18,outbound
E002313,C0957,activated,2023-02-21,outbound
E002314,C0958,signup,2023-02-11,outbound
E002315,C0959,signup,2023-02-05,organic
E002316,C0959,trial_start,2023-02-06,organic
E002317,C0959,activated,2023-02-08,organic
E002318,C0960,signup,2023-03-22,referral
E002319,C0961,signup,2023-02-01,outbound
E002320,C0961,trial_start,2023-02-02,outbound
E002321,C0961,activated,2023-02-07,outbound
E002322,C0962,signup,2023-01-19,organic
E002323,C0962,trial_start,2023-01-20,organic
E002324,C0962,activated,2023-01-25,organic
E002325,C0963,signup,2023-01-09,referral
E002326,C0964,signup,2023-01-19,referral
E002327,C0965,signup,2023-03-23,outbound
E002328,C0965,signup,2023-03-23,outbound
E002329,C0965,trial_start,2023-03-24,outbound
E002330,C0966,signup,2023-02-10,referral
E002331,C0966,trial_start,2023-02-11,referral
E002332,C0966,churned,2023-06-02,referral
E002333,C0967,signup,2023-03-18,outbound
E002334,C0967,trial_start,2023-03-19,outbound
E002335,C0967,activated,2023-03-21,outbound
E002336,C0968,signup,2023-02-01,referral
E002337,C0968,trial_start,2023-02-02,referral
E002338,C0968,churned,2023-04-05,referral
E002339,C0969,signup,2023-01-19,outbound
E002340,C0969,trial_start,2023-01-20,outbound
E002341,C0970,signup,2023-03-01,referral
E002342,C0971,signup,2023-03-13,organic
E002343,C0971,trial_start,2023-03-14,organic
E002344,C0971,activated,2023-03-17,organic
E002345,C0972,signup,2023-04-01,outbound
E002346,C0972,trial_start,2023-04-02,outbound
E002347,C0972,activated,2023-04-05,outbound
E002348,C0973,signup,2023-01-07,ads
E002349,C0973,trial_start,2023-01-08,ads
E002350,C0973,activated,2023-01-11,ads
E002351,C0974,signup,2023-03-12,organic
E002352,C0974,signup,2023-03-12,organic
E002353,C0974,trial_start,2023-03-13,organic
E002354,C0974,activated,2023-03-15,organic
E002355,C0975,signup,2023-03-24,ads
E002356,C0975,trial_start,2023-03-25,ads
E002357,C0975,activated,2023-03-30,ads
E002358,C0975,churned,2023-05-09,ads
E002359,C0976,signup,2023-01-09,organic
E002360,C0976,trial_start,2023-01-10,organic
E002361,C0976,activated,2023-01-12,organic
E002362,C0977,signup,2023-01-12,outbound
E002363,C0978,signup,2023-02-13,organic
E002364,C0978,trial_start,2023-02-14,organic
E002365,C0978,activated,2023-02-19,organic
E002366,C0979,signup,2023-03-30,organic
E002367,C0980,signup,2023-01-21,organic
E002368,C0981,signup,2023-01-08,outbound
E002369,C0981,trial_start,2023-01-09,outbound
E002370,C0981,activated,2023-01-11,outbound
E002371,C0982,signup,2023-01-29,ads
E002372,C0983,signup,2023-03-06,outbound
E002373,C0983,trial_start,2023-03-07,outbound
E002374,C0984,signup,2023-03-05,referral
E002375,C0984,signup,2023-03-05,referral
E002376,C0985,signup,2023-01-06,ads
E002377,C0985,trial_start,2023-01-07,ads
E002378,C0985,activated,2023-01-11,ads
E002379,C0985,churned,2023-05-05,ads
E002380,C0986,signup,2023-03-16,ads
E002381,C0986,trial_start,2023-03-17,ads
E002382,C0987,signup,2023-03-10,outbound
E002383,C0987,signup,2023-03-10,outbound
E002384,C0987,trial_start,2023-03-11,outbound
E002385,C0988,signup,2023-03-07,referral
E002386,C0989,signup,2023-02-12,referral
E002387,C0990,signup,2023-02-27,referral
E002388,C0990,signup,2023-02-27,referral
E002389,C0990,trial_start,2023-02-28,referral
E002390,C0991,signup,2023-01-27,organic
E002391,C0991,trial_start,2023-01-28,organic
E002392,C0992,signup,2023-01-26,outbound
E002393,C0993,signup,2023-03-17,outbound
E002394,C0993,trial_start,2023-03-18,outbound
E002395,C0993,activated,2023-03-20,outbound
E002396,C0994,signup,2023-01-28,referral
E002397,C0994,trial_start,2023-01-29,referral
E002398,C0994,activated,2023-01-31,referral
E002399,C0995,signup,2023-03-05,outbound
E002400,C0995,trial_start,2023-03-06,outbound
E002401,C0995,activated,2023-03-10,outbound
E002402,C0996,signup,2023-03-04,outbound
E002403,C0996,trial_start,2023-03-05,outbound
E002404,C0997,signup,2023-01-10,outbound
E002405,C0998,signup,2023-01-02,ads
E002406,C0999,signup,2023-03-14,organic
E002407,C0999,trial_start,2023-03-15,organic
E002408,C0999,activated,2023-03-17,organic
E002409,C1000,signup,2023-01-10,referral
E002410,C1000,trial_start,2023-01-11,referral
E002411,C1000,activated,2023-01-12,referral
